id,release_date,movie,production_budget,domestic_gross,worldwide_gross,net_profit,ROI,release_year,clean_movie,clean_title_x,start_year_x,genres,primary_genre,clean_title_y,start_year_y,averagerating,numvotes
77,2016-08-12,Hell or High Water,12000000.0,27007844.0,37584304.0,25584304.0,2.1320253333333334,2016,hell or high water,hell or high water,2016.0,"Action,Crime,Drama",Action,hell or high water,2016,7.6,176469
79,2012-07-05,Katy Perry: Part of Me,12000000.0,25326071.0,32700439.0,20700439.0,1.7250365833333334,2012,katy perry part of me,katy perry part of me,2012.0,"Documentary,Music",Documentary,katy perry part of me,2012,5.9,13034
80,2014-12-12,Top Five,12000000.0,25317379.0,26001741.0,14001741.0,1.16681175,2014,top five,top five,2014.0,"Comedy,Romance",Comedy,top five,2014,6.4,24744
84,2015-01-30,Project Almanac,12000000.0,22348241.0,32909437.0,20909437.0,1.7424530833333334,2015,project almanac,project almanac,2015.0,"Drama,Mystery,Sci-Fi",Drama,project almanac,2015,6.4,71500
85,2010-05-14,Just Wright,12000000.0,21540363.0,21867665.0,9867665.0,0.8223054166666667,2010,just wright,just wright,2010.0,"Comedy,Romance,Sport",Comedy,just wright,2010,5.9,12466
91,2013-11-15,Nebraska,12000000.0,17654912.0,24761360.0,12761360.0,1.0634466666666667,2013,nebraska,nebraska,2013.0,"Adventure,Comedy,Drama",Adventure,nebraska,2013,7.7,105304
94,2011-12-09,Young Adult,12000000.0,16311571.0,22750356.0,10750356.0,0.895863,2011,young adult,young adult,2011.0,"Comedy,Drama",Comedy,young adult,2011,6.3,74071
95,2013-11-01,About Time,12000000.0,15323921.0,89309178.0,77309178.0,6.4424315,2013,about time,about time,2013.0,"Comedy,Drama,Fantasy",Comedy,about time,2013,7.8,263136
96,2018-12-14,If Beale Street Could Talk,12000000.0,14915773.0,19859167.0,7859167.0,0.6549305833333333,2018,if beale street could talk,if beale street could talk,2018.0,"Drama,Romance",Drama,if beale street could talk,2018,7.2,25512
97,2017-07-14,Wish Upon,12000000.0,14301505.0,23477345.0,11477345.0,0.9564454166666667,2017,wish upon,wish upon,2017.0,"Drama,Fantasy,Horror",Drama,wish upon,2017,5.0,14962
4,2017-04-21,Unforgettable,12000000.0,11368012.0,16221211.0,4221211.0,0.35176758333333336,2017,unforgettable,unforgettable,2017.0,"Drama,Thriller",Drama,unforgettable,2017,5.1,11489
7,2017-10-13,Marshall,12000000.0,10051659.0,10116816.0,-1883184.0,-0.156932,2017,marshall,marshall,2017.0,"Biography,Crime,Drama",Biography,marshall,2017,7.2,14419
9,2012-09-14,Arbitrage,12000000.0,7919574.0,35830713.0,23830713.0,1.98589275,2012,arbitrage,arbitrage,2012.0,"Drama,Thriller",Drama,arbitrage,2012,6.6,46774
14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000.0,5669081.0,10026255.0,-1973745.0,-0.16447875,2012,for greater glory the true story of cristiada,for greater glory the true story of cristiada,2012.0,"Drama,History,War",Drama,for greater glory the true story of cristiada,2012,6.6,4202
29,2013-03-01,Stoker,12000000.0,1703125.0,12034913.0,34913.0,0.0029094166666666665,2013,stoker,stoker,2013.0,"Drama,Thriller",Drama,stoker,2013,6.8,97393
32,2011-03-11,Kill the Irishman,12000000.0,1188194.0,1188194.0,-10811806.0,-0.9009838333333333,2011,kill the irishman,kill the irishman,2011.0,"Biography,Crime,Drama",Biography,kill the irishman,2011,7.1,41504
34,2012-04-20,Darling Companion,12000000.0,793352.0,1200346.0,-10799654.0,-0.8999711666666667,2012,darling companion,darling companion,2012.0,"Comedy,Drama,Romance",Comedy,darling companion,2012,5.1,3085
47,2011-08-19,5 Days of War,12000000.0,17479.0,87793.0,-11912207.0,-0.9926839166666667,2011,5 days of war,5 days of war,2011.0,"Action,Drama,War",Action,5 days of war,2011,5.6,13089
48,2015-11-11,10 Days in a Madhouse,12000000.0,14616.0,14616.0,-11985384.0,-0.998782,2015,10 days in a madhouse,10 days in a madhouse,2015.0,Drama,Drama,10 days in a madhouse,2015,6.7,1114
54,2014-10-03,Drive Hard,12000000.0,0.0,0.0,-12000000.0,-1.0,2014,drive hard,drive hard,2014.0,"Action,Comedy,Crime",Action,drive hard,2014,4.4,3907
60,2015-11-20,Carol,11800000.0,12711491.0,42843521.0,31043521.0,2.6308068644067797,2015,carol,carol,2015.0,"Drama,Romance",Drama,carol,2015,7.2,100680
62,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105078449.0,93578449.0,8.137256434782609,2016,dirty grandpa,dirty grandpa,2016.0,Comedy,Comedy,dirty grandpa,2016,5.9,101393
68,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0,118262388.0,10.751126181818181,2010,the fighter,the fighter,2010.0,"Biography,Drama,Sport",Biography,the fighter,2010,7.8,316539
73,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,67356170.0,6.1232881818181815,2014,if i stay,if i stay,2014.0,"Drama,Fantasy,Music",Drama,if i stay,2014,6.8,107625
79,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,51076141.0,4.643285545454545,2015,brooklyn,brooklyn,2015.0,"Drama,Romance",Drama,brooklyn,2015,7.5,117021
81,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0,47586407.0,4.326037,2015,woman in gold,woman in gold,2015.0,"Biography,Drama,History",Biography,woman in gold,2015,7.3,48501
83,2017-12-08,"I, Tonya",11000000.0,30014534.0,53797409.0,42797409.0,3.8906735454545456,2017,"i, tonya","i, tonya",2017.0,"Biography,Comedy,Drama",Biography,"i, tonya",2017,7.5,141668
86,2019-02-14,Fighting With My Family,11000000.0,22958583.0,39049922.0,28049922.0,2.5499929090909093,2019,fighting with my family,fighting with my family,2019.0,"Biography,Comedy,Drama",Biography,fighting with my family,2019,7.2,26704
94,2013-12-06,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,21943247.0,1.9948406363636364,2013,inside llewyn davis,inside llewyn davis,2013.0,"Drama,Music",Drama,inside llewyn davis,2013,7.5,123759
98,2013-05-10,Peeples,11000000.0,9177065.0,9307166.0,-1692834.0,-0.153894,2013,peeples,peeples,2013.0,"Comedy,Romance",Comedy,peeples,2013,5.3,4452
100,2016-07-06,Sultan,11000000.0,5599781.0,72989781.0,61989781.0,5.6354346363636365,2016,sultan,sultan,2016.0,"Action,Drama,Sport",Action,sultan,2016,7.1,33371
14,2012-05-04,LOL,11000000.0,0.0,10431506.0,-568494.0,-0.05168127272727273,2012,lol,lol,2012.0,"Comedy,Drama,Romance",Comedy,lol,2012,4.4,51424
15,2016-02-05,Misconduct,11000000.0,0.0,2352511.0,-8647489.0,-0.7861353636363636,2016,misconduct,misconduct,2016.0,"Crime,Drama,Mystery",Crime,misconduct,2016,5.3,13550
25,2013-12-06,The Last Days on Mars,10600000.0,24084.0,261364.0,-10338636.0,-0.9753430188679245,2013,the last days on mars,the last days on mars,2013.0,"Adventure,Horror,Sci-Fi",Adventure,the last days on mars,2013,5.5,33137
34,2010-04-30,Housefull,10100000.0,1183658.0,18726300.0,8626300.0,0.8540891089108911,2010,housefull,housefull,2010.0,Comedy,Comedy,housefull,2010,5.5,11089
36,2018-10-19,Halloween,10000000.0,159342015.0,254900667.0,244900667.0,24.4900667,2018,halloween,halloween,2018.0,"Horror,Thriller",Horror,halloween,2018,6.6,88395
42,2016-07-01,The Purge: Election Year,10000000.0,79042440.0,118514727.0,108514727.0,10.8514727,2016,the purge election year,the purge election year,2016.0,"Action,Horror,Sci-Fi",Action,the purge election year,2016,6.0,80254
43,2018-05-18,Book Club,10000000.0,68566296.0,91113683.0,81113683.0,8.1113683,2018,book club,book club,2018.0,"Comedy,Drama,Romance",Comedy,book club,2018,6.1,18728
45,2018-01-05,Insidious: The Last Key,10000000.0,67745330.0,167885588.0,157885588.0,15.7885588,2018,insidious the last key,insidious the last key,2018.0,"Horror,Mystery,Thriller",Horror,insidious the last key,2018,5.7,42154
51,2015-06-05,Insidious Chapter 3,10000000.0,52218558.0,120453155.0,110453155.0,11.0453155,2015,insidious chapter 3,insidious chapter 3,2015.0,"Horror,Mystery,Thriller",Horror,insidious chapter 3,2015,6.1,82930
53,2017-11-03,Lady Bird,10000000.0,48958273.0,78610769.0,68610769.0,6.8610769,2017,lady bird,lady bird,2017.0,"Comedy,Drama",Comedy,lady bird,2017,7.4,177677
56,2018-06-08,Hereditary,10000000.0,44069456.0,70133905.0,60133905.0,6.0133905,2018,hereditary,hereditary,2018.0,"Drama,Horror,Mystery",Drama,hereditary,2018,7.3,151571
57,2018-03-16,"Love, Simon",10000000.0,40826341.0,65520633.0,55520633.0,5.5520633,2018,"love, simon","love, simon",2018.0,"Comedy,Drama,Romance",Comedy,"love, simon",2018,7.6,81575
61,2017-10-27,Jigsaw,10000000.0,38052832.0,102445196.0,92445196.0,9.2445196,2017,jigsaw,jigsaw,2017.0,"Crime,Horror,Mystery",Crime,jigsaw,2017,5.8,57184
68,2016-01-22,The Boy,10000000.0,35819556.0,68220952.0,58220952.0,5.8220952,2016,the boy,the boy,2016.0,"Horror,Mystery,Thriller",Horror,the boy,2016,6.0,68957
70,2017-05-19,"Everything, Everything",10000000.0,34121140.0,61603136.0,51603136.0,5.1603136,2017,"everything, everything","everything, everything",2017.0,"Drama,Romance",Drama,"everything, everything",2017,6.4,26811
71,2010-09-17,Devil,10000000.0,33679655.0,63354114.0,53354114.0,5.3354114,2010,devil,devil,2010.0,"Horror,Mystery,Thriller",Horror,devil,2010,6.2,122080
73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306.0,80384306.0,8.0384306,2015,the second best exotic marigold hotel,the second best exotic marigold hotel,2015.0,"Comedy,Drama",Comedy,the second best exotic marigold hotel,2015,6.6,28931
75,2017-04-28,How to Be a Latin Lover,10000000.0,32149404.0,62556228.0,52556228.0,5.2556228,2017,how to be a latin lover,how to be a latin lover,2017.0,"Comedy,Drama",Comedy,how to be a latin lover,2017,5.9,11747
80,2018-08-10,Slender Man,10000000.0,30564825.0,51723644.0,41723644.0,4.1723644,2018,slender man,slender man,2018.0,"Horror,Mystery,Thriller",Horror,slender man,2018,3.2,19650
84,2018-07-27,Teen Titans Go! To The Movies,10000000.0,29790236.0,51620593.0,41620593.0,4.1620593,2018,teen titans go to the movies,teen titans go to the movies,2018.0,"Action,Animation,Comedy",Action,teen titans go to the movies,2018,6.8,12525
85,2016-09-09,When the Bough Breaks,10000000.0,29747603.0,30768449.0,20768449.0,2.0768449,2016,when the bough breaks,when the bough breaks,2016.0,"Crime,Drama,Horror",Crime,when the bough breaks,2016,5.1,4729
88,2013-08-30,One Direction: This is Us,10000000.0,28873374.0,68541786.0,58541786.0,5.8541786,2013,one direction this is us,one direction this is us,2013.0,"Documentary,Music",Documentary,one direction this is us,2013,4.2,22977
91,2015-08-21,Sinister 2,10000000.0,27740955.0,54104225.0,44104225.0,4.4104225,2015,sinister 2,sinister 2,2015.0,"Horror,Mystery,Thriller",Horror,sinister 2,2015,5.3,41782
92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,30749230.0,3.074923,2016,the forest,the forest,2016.0,"Horror,Mystery,Thriller",Horror,the forest,2016,4.8,36423
92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,30749230.0,3.074923,2016,the forest,the forest,2016.0,"Drama,Fantasy,Horror",Drama,the forest,2016,4.8,36423
96,2012-08-17,Sparkle,10000000.0,24397469.0,24660323.0,14660323.0,1.4660323,2012,sparkle,sparkle,2012.0,"Drama,Music",Drama,sparkle,2012,5.7,5643
97,2016-10-14,Kevin Hart: What Now?,10000000.0,23591043.0,23591043.0,13591043.0,1.3591043,2016,kevin hart what now?,kevin hart what now?,2016.0,"Comedy,Documentary",Comedy,kevin hart what now?,2016,5.9,8134
99,2010-11-12,Skyline,10000000.0,21416355.0,68264973.0,58264973.0,5.8264973,2010,skyline,skyline,2010.0,"Action,Sci-Fi,Thriller",Action,skyline,2010,4.4,83710
100,2017-12-01,The Disaster Artist,10000000.0,21120616.0,28717667.0,18717667.0,1.8717667,2017,the disaster artist,the disaster artist,2017.0,"Biography,Comedy,Drama",Biography,the disaster artist,2017,7.4,111737
1,2016-09-16,Blair Witch,10000000.0,20777061.0,38985577.0,28985577.0,2.8985577,2016,blair witch,blair witch,2016.0,"Horror,Mystery,Thriller",Horror,blair witch,2016,5.0,36867
7,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000.0,18297124.0,77959374.0,67959374.0,6.7959374,2015,paranormal activity the ghost dimension,paranormal activity the ghost dimension,2015.0,"Horror,Mystery,Thriller",Horror,paranormal activity the ghost dimension,2015,4.6,22361
17,2016-10-07,The Birth of a Nation,10000000.0,15861566.0,16891011.0,6891011.0,0.6891011,2016,the birth of a nation,the birth of a nation,2016.0,"Biography,Drama,History",Biography,the birth of a nation,2016,6.4,18442
22,2011-11-23,My Week with Marilyn,10000000.0,14597405.0,34240572.0,24240572.0,2.4240572,2011,my week with marilyn,my week with marilyn,2011.0,"Biography,Drama",Biography,my week with marilyn,2011,7.0,79337
23,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,17317872.0,1.7317872,2014,big eyes,big eyes,2014.0,"Biography,Crime,Drama",Biography,big eyes,2014,7.0,77447
23,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,17317872.0,1.7317872,2014,big eyes,big eyes,2014.0,Documentary,Documentary,big eyes,2014,7.0,77447
34,2019-04-05,The Best of Enemies,10000000.0,10205616.0,10205616.0,205616.0,0.0205616,2019,the best of enemies,the best of enemies,2019.0,"Biography,Drama,History",Biography,the best of enemies,2019,6.8,1162
39,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0,21164747.0,2.1164747,2013,movie 43,movie 43,2013.0,Comedy,Comedy,movie 43,2013,4.3,92980
40,2018-10-19,Can You Ever Forgive Me?,10000000.0,8803865.0,11752387.0,1752387.0,0.1752387,2018,can you ever forgive me?,can you ever forgive me?,2018.0,"Biography,Comedy,Crime",Biography,can you ever forgive me?,2018,7.2,29473
42,2010-05-21,MacGruber,10000000.0,8525600.0,8629895.0,-1370105.0,-0.1370105,2010,macgruber,macgruber,2010.0,"Action,Comedy,Romance",Action,macgruber,2010,5.5,39782
48,2012-06-22,Seeking a Friend for the End of the World,10000000.0,7078738.0,11766959.0,1766959.0,0.1766959,2012,seeking a friend for the end of the world,seeking a friend for the end of the world,2012.0,"Adventure,Comedy,Drama",Adventure,seeking a friend for the end of the world,2012,6.7,102047
50,2016-11-11,Shut In,10000000.0,6900335.0,11360665.0,1360665.0,0.1360665,2016,shut in,shut in,2016.0,"Drama,Mystery,Thriller",Drama,shut in,2016,4.7,11030
51,2011-02-11,Cedar Rapids,10000000.0,6861102.0,7862131.0,-2137869.0,-0.2137869,2011,cedar rapids,cedar rapids,2011.0,Comedy,Comedy,cedar rapids,2011,6.3,34759
52,2012-11-30,The Collection,10000000.0,6810754.0,8890094.0,-1109906.0,-0.1109906,2012,the collection,the collection,2012.0,"Action,Horror,Thriller",Action,the collection,2012,6.1,42256
59,2015-03-20,Danny Collins,10000000.0,5637066.0,8465845.0,-1534155.0,-0.1534155,2015,danny collins,danny collins,2015.0,"Biography,Comedy,Drama",Biography,danny collins,2015,7.0,27435
64,2018-06-15,Gotti,10000000.0,4286367.0,6089100.0,-3910900.0,-0.39109,2018,gotti,gotti,2018.0,"Biography,Crime,Drama",Biography,gotti,2018,4.8,10358
66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,-736060.0,-0.073606,2016,denial,denial,2016.0,"Biography,Drama",Biography,denial,2016,6.7,16593
66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,-736060.0,-0.073606,2016,denial,denial,2016.0,Documentary,Documentary,denial,2016,6.7,16593
68,2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,-5436920.0,-0.543692,2016,max steel,max steel,2016.0,"Action,Adventure,Family",Action,max steel,2016,4.6,16788
69,2016-03-30,Everybody Wants Some,10000000.0,3400278.0,5437126.0,-4562874.0,-0.4562874,2016,everybody wants some,everybody wants some,2016.0,Comedy,Comedy,everybody wants some,2016,7.0,47632
74,2014-11-14,Rosewater,10000000.0,3128941.0,3185717.0,-6814283.0,-0.6814283,2014,rosewater,rosewater,2014.0,"Biography,Drama",Biography,rosewater,2014,6.6,9836
78,2011-09-09,Bucky Larson: Born to Be a Star,10000000.0,2529395.0,2529395.0,-7470605.0,-0.7470605,2011,bucky larson born to be a star,bucky larson born to be a star,2011.0,Comedy,Comedy,bucky larson born to be a star,2011,3.3,10648
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,-8115749.0,-0.8115749,2011,a better life,a better life,2011.0,"Drama,Romance",Drama,a better life,2011,7.2,14602
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,-8115749.0,-0.8115749,2011,a better life,a better life,2011.0,"Drama,Romance",Drama,a better life,2011,6.6,1519
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,-8115749.0,-0.8115749,2011,a better life,a better life,2011.0,Drama,Drama,a better life,2011,7.2,14602
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,-8115749.0,-0.8115749,2011,a better life,a better life,2011.0,Drama,Drama,a better life,2011,6.6,1519
91,2017-06-02,Churchill,10000000.0,1279681.0,7582196.0,-2417804.0,-0.2417804,2017,churchill,churchill,2017.0,"Biography,Drama,History",Biography,churchill,2017,6.3,12047
93,2014-03-21,50 to 1,10000000.0,1069454.0,1069454.0,-8930546.0,-0.8930546,2014,50 to 1,50 to 1,2014.0,Drama,Drama,50 to 1,2014,6.6,1739
100,2013-10-04,Parkland,10000000.0,641439.0,1616353.0,-8383647.0,-0.8383647,2013,parkland,parkland,2013.0,"Drama,History,Mystery",Drama,parkland,2013,6.4,14036
12,2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0,-9644081.0,-0.9644081,2010,welcome to the rileys,welcome to the rileys,2010.0,Drama,Drama,welcome to the rileys,2010,7.0,22210
13,2016-09-09,Kicks,10000000.0,150191.0,150191.0,-9849809.0,-0.9849809,2016,kicks,kicks,2016.0,"Adventure,Drama",Adventure,kicks,2016,6.3,3789
24,2014-11-07,Elsa & Fred,10000000.0,67657.0,197901.0,-9802099.0,-0.9802099,2014,elsa & fred,elsa & fred,2014.0,"Comedy,Drama,Romance",Comedy,elsa & fred,2014,6.5,2711
27,2015-07-10,Strangerland,10000000.0,17472.0,161097.0,-9838903.0,-0.9838903,2015,strangerland,strangerland,2015.0,"Drama,Mystery,Thriller",Drama,strangerland,2015,5.2,7999
32,2014-12-26,Barbecue,10000000.0,388.0,247565.0,-9752435.0,-0.9752435,2014,barbecue,barbecue,2014.0,Comedy,Comedy,barbecue,2014,6.1,2301
33,2010-12-31,The Reef,10000000.0,0.0,15037867.0,5037867.0,0.5037867,2010,the reef,the reef,2010.0,"Adventure,Drama,Horror",Adventure,the reef,2010,5.8,15194
36,2010-10-08,It's a Wonderful Afterlife,10000000.0,0.0,1642939.0,-8357061.0,-0.8357061,2010,it's a wonderful afterlife,it's a wonderful afterlife,2010.0,"Comedy,Drama,Fantasy",Comedy,it's a wonderful afterlife,2010,5.4,1361
37,2011-06-21,You Got Served: Beat The World,10000000.0,0.0,1230542.0,-8769458.0,-0.8769458,2011,you got served beat the world,you got served beat the world,2011.0,"Drama,Music",Drama,you got served beat the world,2011,4.6,1789
39,2014-09-26,Plastic,10000000.0,0.0,575371.0,-9424629.0,-0.9424629,2014,plastic,plastic,2014.0,"Action,Comedy,Crime",Action,plastic,2014,6.0,7234
47,2015-05-19,Into the Grizzly Maze,10000000.0,0.0,0.0,-10000000.0,-1.0,2015,into the grizzly maze,into the grizzly maze,2015.0,"Action,Adventure,Drama",Action,into the grizzly maze,2015,5.3,7006
49,2010-04-30,Gunless,9900000.0,458054.0,458054.0,-9441946.0,-0.9537319191919192,2010,gunless,gunless,2010.0,"Action,Comedy,Drama",Action,gunless,2010,6.5,3376
51,2012-12-19,Amour,9700000.0,6738954.0,36787044.0,27087044.0,2.792478762886598,2012,amour,amour,2012.0,"Drama,Romance",Drama,amour,2012,7.9,84960
56,2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,285154618.0,30.01627557894737,2016,dangal,dangal,2016.0,"Action,Biography,Drama",Action,dangal,2016,8.5,123638
57,2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0,-4221368.0,-0.4443545263157895,2010,the runaways,the runaways,2010.0,"Biography,Drama,Music",Biography,the runaways,2010,6.6,43792
62,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,12417298.0,1.3209891489361703,2011,melancholia,melancholia,2011.0,"Drama,Sci-Fi",Drama,melancholia,2011,7.2,153434
64,2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,-3393334.0,-0.36884065217391304,2012,jab tak hai jaan,jab tak hai jaan,2012.0,"Drama,Romance",Drama,jab tak hai jaan,2012,6.8,48364
66,2010-05-21,Kites,9200000.0,1685269.0,17155193.0,7955193.0,0.8646948913043478,2010,kites,kites,2010.0,"Action,Drama,Romance",Action,kites,2010,6.1,11353
67,2011-12-31,Red Dog,9100000.0,0.0,20927794.0,11827794.0,1.2997575824175824,2011,red dog,red dog,2011.0,"Biography,Comedy,Drama",Biography,red dog,2011,7.4,15357
71,2014-07-18,The Purge: Anarchy,9000000.0,71562550.0,111534881.0,102534881.0,11.392764555555555,2014,the purge anarchy,the purge anarchy,2014.0,"Action,Horror,Sci-Fi",Action,the purge anarchy,2014,6.5,126203
75,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,72831866.0,8.092429555555556,2016,ouija origin of evil,ouija origin of evil,2016.0,"Drama,Horror,Mystery",Drama,ouija origin of evil,2016,6.1,47099
78,2019-02-13,Happy Death Day 2U,9000000.0,28051045.0,64179495.0,55179495.0,6.131055,2019,happy death day 2u,happy death day 2u,2019.0,"Drama,Horror,Mystery",Drama,happy death day 2u,2019,6.3,27462
86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,10096003.0,1.1217781111111111,2016,the edge of seventeen,the edge of seventeen,2016.0,"Comedy,Drama",Comedy,the edge of seventeen,2016,7.3,87602
87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,27588512.0,3.0653902222222222,2016,jackie,jackie,2016.0,"Biography,Drama,History",Biography,jackie,2016,6.7,66008
90,2011-08-12,Glee: The 3D Concert Movie,9000000.0,11862398.0,17462398.0,8462398.0,0.9402664444444444,2011,glee the 3d concert movie,glee the 3d concert movie,2011.0,"Documentary,Music",Documentary,glee the 3d concert movie,2011,5.4,5449
92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,3898064.0,0.43311822222222224,2016,loving,loving,2016.0,"Biography,Drama,Romance",Biography,loving,2016,7.0,28079
4,2016-08-26,Greater,9000000.0,2000093.0,2000093.0,-6999907.0,-0.7777674444444445,2016,greater,greater,2016.0,"Biography,Family,Sport",Biography,greater,2016,7.2,3438
5,2018-12-25,Destroyer,9000000.0,1533324.0,3681096.0,-5318904.0,-0.5909893333333334,2018,destroyer,destroyer,2018.0,"Action,Crime,Drama",Action,destroyer,2018,6.2,13683
25,2015-11-13,Heist,8900000.0,50136.0,3324131.0,-5575869.0,-0.6265021348314607,2015,heist,heist,2015.0,"Action,Crime,Thriller",Action,heist,2015,6.1,24740
25,2015-11-13,Heist,8900000.0,50136.0,3324131.0,-5575869.0,-0.6265021348314607,2015,heist,heist,2015.0,Action,Action,heist,2015,6.1,24740
30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,69233867.0,8.145160823529412,2016,manchester by the sea,manchester by the sea,2016.0,Drama,Drama,manchester by the sea,2016,7.8,214557
33,2015-02-20,The DUFF,8500000.0,34030343.0,43528634.0,35028634.0,4.1210157647058825,2015,the duff,the duff,2015.0,"Comedy,Romance",Comedy,the duff,2015,6.5,74486
34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,41834418.0,4.921696235294117,2014,nightcrawler,nightcrawler,2014.0,"Crime,Drama,Thriller",Crime,nightcrawler,2014,7.9,404476
38,2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,14385836.0,1.692451294117647,2013,baggage claim,baggage claim,2013.0,Comedy,Comedy,baggage claim,2013,5.1,8296
39,2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,14811293.0,1.7425050588235294,2016,middle school the worst years of my life,middle school the worst years of my life,2016.0,"Comedy,Family",Comedy,middle school the worst years of my life,2016,6.1,6413
43,2013-10-18,All is Lost,8500000.0,6263670.0,10386814.0,1886814.0,0.22197811764705883,2013,all is lost,all is lost,2013.0,"Action,Adventure,Drama",Action,all is lost,2013,6.9,70888
47,2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,-5319748.0,-0.625852705882353,2014,the rover,the rover,2014.0,"Action,Crime,Drama",Action,the rover,2014,6.4,40576
50,2017-12-31,Posledniy bogatyr,8500000.0,0.0,30700192.0,22200192.0,2.611787294117647,2017,posledniy bogatyr,posledniy bogatyr,2017.0,"Action,Adventure,Comedy",Action,posledniy bogatyr,2017,6.6,1853
52,2010-02-12,My Name is Khan,8470000.0,4046336.0,42355526.0,33885526.0,4.000652420306966,2010,my name is khan,my name is khan,2010.0,Drama,Drama,my name is khan,2010,8.0,90988
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000.0,3827466.0,50827466.0,42527466.0,5.123791084337349,2013,yeh jawaani hai deewani,yeh jawaani hai deewani,2013.0,"Comedy,Drama,Musical",Comedy,yeh jawaani hai deewani,2013,7.1,33971
67,2010-09-17,Easy A,8000000.0,58401464.0,76200721.0,68200721.0,8.525090125,2010,easy a,easy a,2010.0,"Comedy,Drama,Romance",Comedy,easy a,2010,7.1,330125
72,2019-05-03,The Intruder,8000000.0,35095904.0,36005871.0,28005871.0,3.500733875,2019,the intruder,the intruder,2019.0,"Drama,Horror,Mystery",Drama,the intruder,2019,5.5,1912
73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,33334735.0,4.166841875,2011,50/50,50/50,2011.0,"Comedy,Drama,Romance",Comedy,50/50,2011,7.7,300475
75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,29119358.0,3.63991975,2015,a walk in the woods,a walk in the woods,2015.0,"Adventure,Biography,Comedy",Adventure,a walk in the woods,2015,6.3,22033
78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,45068955.0,5.633619375,2014,that awkward moment,that awkward moment,2014.0,"Comedy,Romance",Comedy,that awkward moment,2014,6.2,92148
88,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,17621449.0,2.202681125,2013,enough said,enough said,2013.0,"Comedy,Drama,Romance",Comedy,enough said,2013,7.0,55698
97,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,2763183.0,0.345397875,2011,prom,prom,2011.0,"Comedy,Drama,Family",Comedy,prom,2011,5.4,14279
100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,1266180.0,0.1582725,2015,me and earl and the dying girl,me and earl and the dying girl,2015.0,"Comedy,Drama,Romance",Comedy,me and earl and the dying girl,2015,7.8,112627
1,2010-10-08,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,-1367050.0,-0.17088125,2010,it's kind of a funny story,it's kind of a funny story,2010.0,"Comedy,Drama,Romance",Comedy,it's kind of a funny story,2010,7.1,125583
5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,-701214.0,-0.08765175,2016,morgan,morgan,2016.0,"Action,Horror,Sci-Fi",Action,morgan,2016,5.8,35487
6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,-2293832.0,-0.286729,2015,anomalisa,anomalisa,2015.0,"Animation,Comedy,Drama",Animation,anomalisa,2015,7.3,58010
